2026-09-07T11:07:52Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	independent	FAIL	brief-ihnv.md	6c475062a0a4defdf3dd7185720b099547bdcf75	pf d9dd99e0/ihnv: **Test (a) does not guard the stdin fix.** Its fence body is wrapped in `set +e` and `set -e`. I piped that exact body into `bash -e -o pipefail` the way the old code did. The `read` swallowed the trail
2026-09-07T11:07:52Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	independent	FAIL	brief-ihnv.md	6c475062a0a4defdf3dd7185720b099547bdcf75	pf d9dd99e0/ihnv: **Criterion 1(a) conflicts with constraint 1.** The literal fence `read -r line; echo "after"` exits 1 under `bash -e` with stdin at end-of-file, because `read` returns 1 and errexit aborts before the e
2026-09-07T11:07:52Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	independent	FAIL	brief-ihnv.md	6c475062a0a4defdf3dd7185720b099547bdcf75	pf d9dd99e0/ihnv: **Mixed line endings are rewritten.** The decoder chooses CRLF if any CRLF byte pair exists and re-emits every line with it, and lone CR is normalised the same way. A mixed-ending file therefore has unt
2026-09-07T11:07:52Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	independent	FAIL	brief-ihnv.md	6c475062a0a4defdf3dd7185720b099547bdcf75	pf d9dd99e0/ihnv: **Timeout cleanup can still block.** After the group is killed, the last call to `communicate` has no timeout. A fence child that escaped the process group with `setsid` while holding the stdout pipe wo
2026-09-07T11:07:52Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	independent	FAIL	brief-ihnv.md	6c475062a0a4defdf3dd7185720b099547bdcf75	pf d9dd99e0/ihnv: **Passing verify details now carry stdout.** The receipt keys are unchanged, but the detail value for a passing verify gained the last 20 stdout lines. Anything diffing receipt details across versions w
2026-09-07T11:08:07Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	executor	replay	PASS	exact-9hqr.md	c58f458cfec262324708967581d78e6f7f25dccd	pf 70691474/9hqr: applied by plan-gauge-lint.py --apply; fences replayed by the tool
2026-09-07T11:10:04Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	replay	FAIL	exact-9hqr.md	c58f458cfec262324708967581d78e6f7f25dccd	pf 70691474/9hqr
2026-09-07T11:10:05Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	independent	FAIL	exact-9hqr.md	c58f458cfec262324708967581d78e6f7f25dccd	pf 70691474/9hqr: `uv` panicked before test collection, so the behavioral assertions were not exercised.
2026-09-07T11:17:32Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	executor	replay	PASS	brief-n8jf.md	d93c231bdb63c99c2676f5442ecf934524a02658	pf 70691474/n8jf
2026-09-07T11:20:46Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	replay	PASS	brief-n8jf.md	d93c231bdb63c99c2676f5442ecf934524a02658	pf 70691474/n8jf
2026-09-07T11:20:46Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	independent	FAIL	brief-n8jf.md	d93c231bdb63c99c2676f5442ecf934524a02658	pf 70691474/n8jf: **Bash 3.2 constraint is unmet by the file as a whole, before and after this change.** `/bin/bash -n scripts/dispatch.sh` fails on macOS bash 3.2 at a pre-existing `[[ -v ... ]]` test near line 897, and
2026-09-07T11:20:46Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	independent	FAIL	brief-n8jf.md	d93c231bdb63c99c2676f5442ecf934524a02658	pf 70691474/n8jf: **Parser suite was skipped entirely on this host.** gawk is absent, so all ten tests in the parser bats file reported `skip`. Criterion 2's parser half is vacuously satisfied here. The diff does not tou
2026-09-07T11:20:47Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	independent	FAIL	brief-n8jf.md	d93c231bdb63c99c2676f5442ecf934524a02658	pf 70691474/n8jf: **Auth risk on other operators.** Dropping user scope also drops any `apiKeyHelper` or `env` keys the operator keeps in user settings.json. The brief measured success only on this Mac. A seat on a host 
2026-09-07T11:20:47Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	independent	FAIL	brief-n8jf.md	d93c231bdb63c99c2676f5442ecf934524a02658	pf 70691474/n8jf: **Project and local scope still load.** A project-scope `enabledPlugins` entry carrying an output style would still pollute the seat. Outside the contract, but the same defect class.
2026-09-07T11:20:48Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	independent	FAIL	brief-n8jf.md	d93c231bdb63c99c2676f5442ecf934524a02658	pf 70691474/n8jf: **Role dispatch path confirmed, not just the test's shortcut.** A plain `--role` invocation re-execs with `--role-resolved`, so the override reaches the new condition in real runs. The test uses the res
2026-09-07T11:20:48Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	independent	FAIL	brief-n8jf.md	d93c231bdb63c99c2676f5442ecf934524a02658	pf 70691474/n8jf: **Test 1(a) "before -p" assertion is weak.** The command always ends in `-p`, so any placement of the flag satisfies it. It still proves presence and single occurrence.
2026-09-07T11:20:48Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	independent	FAIL	brief-n8jf.md	d93c231bdb63c99c2676f5442ecf934524a02658	pf 70691474/n8jf: **Opt-out honours only the literal value 1.** Setting the variable to `true` or `yes` silently keeps the exclusion. This matches the contract but is easy to misconfigure.
2026-09-07T11:37:26Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	executor	replay	PASS	brief-ihnv.md	6b0e95daee74dc5234218e01506f32d0a2ff5c46	pf 70691474/ihnv
2026-09-07T11:41:19Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	replay	PASS	brief-ihnv.md	6b0e95daee74dc5234218e01506f32d0a2ff5c46	pf 70691474/ihnv
2026-09-07T11:41:20Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	independent	FAIL	brief-ihnv.md	6b0e95daee74dc5234218e01506f32d0a2ff5c46	pf 70691474/ihnv: **Mixed line endings are silently homogenised.** The decoder picks CRLF if any CRLF byte pair exists anywhere in the file and re-encodes every line that way, and a lone CR inside a line becomes a line b
2026-09-07T11:41:30Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	executor	replay	PASS	exact-9hqr.md	6c06edaf6f98229dacac33d855bcf80cbcf76b5c	pf 8565586e/9hqr: applied by plan-gauge-lint.py --apply; fences replayed by the tool
2026-09-07T11:42:27Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	replay	FAIL	exact-9hqr.md	6c06edaf6f98229dacac33d855bcf80cbcf76b5c	pf 8565586e/9hqr
2026-09-07T11:49:16Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	executor	replay	PASS	brief-n8jf.md	e08c8cde932d2c497e78c896a9820637aed3c44f	pf 8565586e/n8jf
2026-09-07T11:51:33Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	replay	PASS	brief-n8jf.md	e08c8cde932d2c497e78c896a9820637aed3c44f	pf 8565586e/n8jf
2026-09-07T11:51:33Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	independent	FAIL	brief-n8jf.md	e08c8cde932d2c497e78c896a9820637aed3c44f	pf 8565586e/n8jf: The parser half of criterion 2 is vacuous on this machine. All 10 parser cases were platform-skipped for lack of GNU Awk, so nothing in that suite actually executed. The diff never touches the parser, s
2026-09-07T11:51:33Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	independent	FAIL	brief-n8jf.md	e08c8cde932d2c497e78c896a9820637aed3c44f	pf 8565586e/n8jf: The dry-run display for claude changed beyond the flag. The old code stripped the last array element under a stale comment claiming it was the prompt. Since the stdin migration that element was `-p`, so
2026-09-07T11:51:34Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	independent	FAIL	brief-n8jf.md	e08c8cde932d2c497e78c896a9820637aed3c44f	pf 8565586e/n8jf: A dispatch without `--model` and without a tier now gets the CLI's built-in default model rather than the operator's user-scope model setting. Dropping user settings drops that key too. Role seats alway
2026-09-07T11:51:34Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	independent	FAIL	brief-n8jf.md	e08c8cde932d2c497e78c896a9820637aed3c44f	pf 8565586e/n8jf: The flag's real effect on the claude binary is asserted only by argv presence. No test launches claude, so the brief's hand measurement from 2026-09-07 remains the only evidence that project-plus-local 
2026-09-07T11:51:34Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	validator	independent	FAIL	brief-n8jf.md	e08c8cde932d2c497e78c896a9820637aed3c44f	pf 8565586e/n8jf: The new help line is a single line over 150 characters wide, which breaks the column alignment of the surrounding option block. Cosmetic only.
2026-09-07T12:05:13Z	aa2bb078-ee16-4c32-9f97-01ef7dbdec61	executor	replay	FAIL	brief-ihnv.md	7ad208e2e89e81e925a40303e51f881ae791545d	pf 8565586e/ihnv
